Kwakanneau de Terre, Etain,4, Griffes de Kwak,3, Or,3, Bronze,2, Plume du Kwak de Terre,1,,,,,,
Kwakanneau de Vent, Etain,4, Griffes de Kwak,3, Or,3, Bronze,2, Plume du Kwak de Vent,1,,,,,,
L'Abramu, Bourgeon d'Abraknyde Sombre,5, Ecorce d'Abraknyde Sombre,5, Racine d'Abraknyde Sombre,5, Ambre d'Abraknyde,1, Ambre d'Abraknyde Sombre,1,,,,,,
L'Amulette du Puzzle de la Griffe, Bois d'Oliviolet,10, Bois de Bombu,10, Or,10, Ficelle en Lin,1, Pièce du Puzzle de la Griffe,1,,,,,,
L'Anneau Dhyn, Etain,6, Manganèse,2, Ambre d'Abraknyde,2, Bois d'If,2, Saphir,1,,,,,,
La Bourgeonette, Bourgeon d'Abraknyde,30, Edelweiss,20, Fleur de Blop Reinette,4, Bourgeon d'Abraknyde Sombre,2, Teinture Magique Verdâtre,1,,,,,,
La Broche Céleste, Cuivre,14, Diamant,1, Or,1, Bauxite,1, Emeraude,1,,,,,,
La Feuille d'Eté, Bois de Bombu,5, Magnésite,1, Ebonite,1, Coquille de Dragoeuf Blanc,1, Bois d'Orme,1,,,,,,
Le foulard du Lard Fou, Poils de Barbe du Grand Pa Wabbit,10, Poils du Sanglier,10, Scalp de Bwork Archer,10, Poils de Crocs Glands,10, Touffe de Cheveux Blancs,2,,,,,,
Médaille Holy, Bois d'If,6, Bois de Chêne,4, Bois d'Erable,4, Manganèse,4, Kobalte,4,,,,,,
Médaille Lahilama, Silicate,5, Dolomite,5, Bois de Bambou,3, Racine de Bulbambou,1, Bakélélite,1,,,,,,
Palmano, Corail Malibout,1, Coccyx du Corailleur,1, Corail Kouraçao,1, Corail Morito,1, Corail Passaoh,1,,,,,,
Passé de Xélor, Argent,6, Kobalte,3, Ambre d'Abraknyde,2, Etain,2, Cuivre,2,,,,,,
Scaranneau Blanc, Antenne du Scarafeuille blanc,30, Fruit de Palme,10, Ailes de Scarafeuille blanc,5, Carapace de Scarafeuille Blanc,3, Huile de Palme,1,,,,,,
Scaranneau Noir, Scaranneau Rouge,1, Scaranneau Vert,1, Scaranneau Bleu,1, Scaranneau Blanc,1, Antennes du Scarafeuille Noir,1,,,,,,
Scaranneau Rouge, Antenne du Scarafeuille rouge,30, Fruit de Palme,10, Ailes de Scarafeuille rouge,5, Carapace de Scarafeuille Rouge,3, Huile de Palme,1,,,,,,
Scaranneau Vert, Antenne du Scarafeuille vert,30, Fruit de Palme,10, Ailes de Scarafeuille vert,5, Carapace de Scarafeuille Vert,3, Huile de Palme,1,,,,,,
Souvenir d'Enutrof, Argent,6, Manganèse,3, Ambre d'Abraknyde,2, Cuivre,2, Etain,2,,,,,,
Vegamu, Fleur de Lin,30, Avoine,25, Fleur de Pissenlit Diabolique,20, Ailes de Moskito,2, Amulette des Champs,1,,,,,,
Abranneau Sombre, Bourgeon d'Abraknyde Sombre,3, Ecorce d'Abraknyde Sombre,2, Abranneau,1, Ambre d'Abraknyde Sombre,1,,,,,,,,
Alliance Akwadala, Artefact Pandawushu Eau,50, Argent,3, Or,2, Aluminite,1,,,,,,,,
Alliance de Silimelle, Argent,5, Etain,3, Manganèse,2, Diamant,1,,,,,,,,
Alliance de l'Homme Ours, Argent,4, Bois de Frêne,4, Bois d'Erable,3, Dent d'Ours,1,,,,,,,,
Amulette Paysanne, Avoine,15, Orge,15, Graine de Lin,10, Gland,1,,,,,,,,
Amulette de l'Homme Ours, Or,6, Argent,5, Bois de Noyer,3, Patte d'ours,1,,,,,,,,
Amulette du Bûcheron, Bois de Chêne,3, Bois d'Ebène,2, Bois d'If,2, Bois de Merisier,2,,,,,,,,
Amulette du Kitsou, Peau de Kitsou Nere,1, Peau de Kitsou Nakwa,1, Poils de Kitsou Nakwa,1, Peau de Kitsou Nae,1,,,,,,,,
Amulette du Mineur Sombre, Bois de Bombu,4, Bois d'Oliviolet,4, Ebonite,1, Magnésite,1,,,,,,,,
Anneau de Satisfaction, Bois de Noyer,4, Cuivre,4, Kobalte,4, Bois de Châtaignier,4,,,,,,,,
Anneau du Tofu, Plumes de Tofu,13, Bec du Tofu,12, Oeuf de Tofu,8, Plume du Batofu,1,,,,,,,,
Chance d'Ecaflip, Bois de Noyer,6, Bronze,6, Fer,6, Bois de Chêne,4,,,,,,,,
Fécaliseur du Guerrier, Manganèse,6, Etain,6, Kobalte,6, Cuivre,5,,,,,,,,
Fécaliseur du Magicien, Etain,6, Cuivre,6, Manganèse,6, Kobalte,5,,,,,,,,
Kabale, Bronze,8, Kobalte,4, Manganèse,2, Coquille de Dragoeuf Blanc,1,,,,,,,,
L'Araknamu, Feuille de Tronknyde,1, Racine d'Abraknyde,1, Ambre,1, Patte d'Arakne,1,,,,,,,,
L'Ecaliseur, Bauxite,5, Etain,5, Bronze,4, Cuivre,4,,,,,,,,
La Broche Hète, Etain,3, Manganèse,3, Bois d'Erable,2, Coquille de Dragoeuf Noir,1,,,,,,,,
La Célébrité, Cuivre,8, Bronze,8, Kobalte,7, Etain,7,,,,,,,,
La Reinette, Etain,7, Bronze,2, Bois d'Erable,1, La Destinée Dorée,1,,,,,,,,
Larvamulette, Peau de Larve Orange,5, Peau de Larve Verte,2, Peau de Larve Bleue,2, Petite Perle Dorée,1,,,,,,,,
Mos Kitano, Ailes de Moskito,1, Sourcil de Moskito,1, Poudre de Perlinpainpain,1, Oeil de Crabe,1,,,,,,,,
Abranneau, Bourgeon d'Abraknyde,4, Ecorce d'Abraknyde,4, Ambre d'Abraknyde,1,,,,,,,,,,
Amulette Itby, Fer,5, Bois de Châtaignier,4, Cuivre,1,,,,,,,,,,
Amulette Itby remaniée, Fer,8, Cuivre,8, Bois de Châtaignier,4,,,,,,,,,,
Amulette des Champs, Langue du Pissenlit Diabolique,10, Pétale de Rose Démoniaque,10, Feuille de Tournesol Sauvage,2,,,,,,,,,,
Amulette du Bandit, Petite Amulette de l'Ours,1, Petite Amulette du Loup,1, Petite Amulette du Hibou,1,,,,,,,,,,
Amulette du Boufcoul, Corne de Bouftou,10, Corne du Boufcoul,5, Amulette du Bouftou,1,,,,,,,,,,
Amulette du Bouftou, Laine de Bouftou,1, Corne de Bouftou,1, Cuir de Boufton Blanc,1,,,,,,,,,,
Amulette du Chafer, Cuivre,8, Etain,7, Os de Chafer,1,,,,,,,,,,
Amulette du Marin, Greu-Vette,10, Or,10, La Chaîne Nhanor Kibrill,1,,,,,,,,,,
Amulette du Moskito, Sourcil de Moskito,10, Poudre de Perlinpainpain,5, Ailes de Moskito,2,,,,,,,,,,
Amulette du Pirate, Os de Chafer,10, Crâne de chafer,1, Teinture Magique Sombre,1,,,,,,,,,,
Amulette en Crabe, Carapace vide de Crabe,20, Pince du Crabe,20, Langue de Crabe,20,,,,,,,,,,
Anneau Champêtre, Langue du Pissenlit Diabolique,8, Feuille de Tournesol Sauvage,5, Tige de Pissenlit Diabolique,4,,,,,,,,,,
Anneau Fortifiant, Cuivre,4, Bois de Châtaignier,3, Bois de Noyer,3,,,,,,,,,,
Anneau Rak, Cuivre,5, Etain,5, Bronze,5,,,,,,,,,,
Anneau Vice, Or,5, Argent,3, Dolomite,1,,,,,,,,,,
Anneau de Bouze le Clerc, Oeil de Bouftou,1, Dent de Chef de Guerre Bouftou,1, Oeil de Boufton,1,,,,,,,,,,
Anneau des Rocheuses, Manganèse,6, Bronze,2, Cuivre,2,,,,,,,,,,
Anneau du Bandit, Petit Anneau d'Agilité,20, Petit Anneau Magique,20, Petit Anneau de Chance,20,,,,,,,,,,
Anneau du Mental, Bois de Noyer,5, Cuivre,5, Fer,5,,,,,,,,,,
Anneau du Sanglier, Groin du Sanglier,10, Poils du Sanglier,5, Défense du Sanglier,1,,,,,,,,,,
Blessure du Sacrieur, Kobalte,3, Manganèse,3, Ambre,1,,,,,,,,,,
L'Anneau de Valeur, Cuivre,4, Manganèse,2, Kobalte,2,,,,,,,,,,
La Chaîne Nhanor Kibrill, Cuivre,10, Bronze,1, Etain,1,,,,,,,,,,
La Destinée Dorée, Cuivre,4, Manganèse,2, Bois de Chêne,2,,,,,,,,,,
La Gougnole, Bière d'Amakna,10, Cuivre,8, Bois d'Erable,6,,,,,,,,,,
La Lou Ptiote, Potion d'Etincelle,1, Peau de serpentin,1, Teinture Magique de Rougeur,1,,,,,,,,,,
La Veaux Doux, Bois de Bombu,2, Poils du Milimulou,1, Ficelle en Lin,1,,,,,,,,,,
Le Bagueur, Cuivre,10, Fer,2, Ambre,1,,,,,,,,,,
Mitaines Mitées du Paysan, Orge,25, Pétale de Tournesol Sauvage,10, Bave de Rose Démoniaque,2,,,,,,,,,,
Omelette Amulette, Oeuf de Tofu,50, Bronze,10, Kobalte,10,,,,,,,,,,
Alliance Du Champ Champ, Graine de Pavot,2, Champignon,1,,,,,,,,,,,,
Amulette de Krokette, Cuivre,3, Bois de Noyer,3,,,,,,,,,,,,
Amulette de l'Aventurier, Puissante Amulette de l'Ours,2, Puissante Amulette du Hibou,2,,,,,,,,,,,,
Amulette de l'Ours, Bois de Noyer,2, Bronze,2,,,,,,,,,,,,
Amulette du Hibou, Cuivre,2, Bois de Châtaignier,2,,,,,,,,,,,,
Amulette du Loup, Bois de Frêne,2, Bronze,2,,,,,,,,,,,,
Amulette du Piou Bleu, Plume de Piou Bleu,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Piou Jaune, Plume de Piou Jaune,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Piou Rose, Plume de Piou Rose,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Piou Rouge, Plume de Piou Rouge,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Piou Vert, Plume de Piou Vert,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Piou Violet, Plume de Piou Violet,1, Graine de Sésame,1,,,,,,,,,,,,
Amulette du Sram, Bois de Noyer,2, Os de Chafer,1,,,,,,,,,,,,
Anneau Agilesque, Fer,1, Bave de Bouftou,1,,,,,,,,,,,,
Anneau Agilesque, Fer,1, Bave de Bouftou,1,,,,,,,,,,,,
Anneau Forcesque, Plumes de Tofu,1, Fer,1,,,,,,,,,,,,
Anneau Rexik, Cuivre,1, Bois de Châtaignier,1,,,,,,,,,,,,
Anneau Vitalesque, Patte d'Arakne,1, Fer,1,,,,,,,,,,,,
Anneau d'Agilité, Cuivre,3, Fer,1,,,,,,,,,,,,
Anneau de Chance, Bronze,3, Cuivre,1,,,,,,,,,,,,
Anneau de Sagesse, Bronze,3, Fer,1,,,,,,,,,,,,
Anneau de l'Aventurier, Puissant Anneau de Chance,4, Puissant Anneau d'Agilité,4,,,,,,,,,,,,
Anneau du Champ Champ, Graine de Pavot,2, Epine du Champ Champ,1,,,,,,,,,,,,
Anneau du Piou Bleu, Graine de Sésame,1, Plume de Piou Bleu,1,,,,,,,,,,,,
Anneau du Piou Jaune, Graine de Sésame,1, Plume de Piou Jaune,1,,,,,,,,,,,,
Anneau du Piou Rose, Graine de Sésame,1, Plume de Piou Rose,1,,,,,,,,,,,,
Anneau du Piou Rouge, Plume de Piou Rouge,1, Graine de Sésame,1,,,,,,,,,,,,
Anneau du Piou Vert, Plume de Piou Vert,1, Graine de Sésame,1,,,,,,,,,,,,
Anneau du Piou Violet, Graine de Sésame,1, Plume de Piou Violet,1,,,,,,,,,,,,
Araknoton, Patte d'Arakne,3, Poudre de Perlinpainpain,1,,,,,,,,,,,,
Belle Amulette de l'Ours, Bronze,3, Bois de Noyer,3,,,,,,,,,,,,
Belle Amulette du Hibou, Cuivre,3, Bois de Châtaignier,3,,,,,,,,,,,,
Belle Amulette du Loup, Bronze,3, Bois de Frêne,3,,,,,,,,,,,,
Camaïneux, Bronze,3, Fer,2,,,,,,,,,,,,
Collier de l'Arc en Ciel, Bronze,4, Bois de Châtaignier,2,,,,,,,,,,,,
Gantie Royal, Cuivre,3, Fer,2,,,,,,,,,,,,
Grand Anneau d'Agilité, Cuivre,5, Fer,1,,,,,,,,,,,,
Grand Anneau de Chance, Bronze,5, Cuivre,1,,,,,,,,,,,,
Grand Anneau de Chance, Bronze,5, Cuivre,1,,,,,,,,,,,,
Grand Anneau de Sagesse, Bronze,5, Fer,1,,,,,,,,,,,,
Koliet Aclou, Bois de Châtaignier,5, Bois de Frêne,5,,,,,,,,,,,,
La Larme du Bouftou, Cuivre,2, Bave de Bouftou,1,,,,,,,,,,,,
Pendentif du Hibou Chétif, Bronze,3, Bois de Frêne,1,,,,,,,,,,,,
Petit Anneau Magique, Cuivre,4, Fer,1,,,,,,,,,,,,
Petit Anneau d'Agilité, Cuivre,1, Fer,1,,,,,,,,,,,,
Petit Anneau de Chance, Cuivre,1, Bronze,1,,,,,,,,,,,,
Petit Anneau de Sagesse, Bronze,1, Fer,1,,,,,,,,,,,,
Petite Amulette de l'Ours, Bois de Noyer,1, Bronze,1,,,,,,,,,,,,
Petite Amulette du Hibou, Cuivre,1, Bois de Châtaignier,1,,,,,,,,,,,,
Petite Amulette du Loup, Bronze,1, Bois de Frêne,1,,,,,,,,,,,,
Puissant Anneau d'Agilité, Cuivre,7, Fer,1,,,,,,,,,,,,
Puissant Anneau de Chance, Bronze,7, Cuivre,1,,,,,,,,,,,,
Puissant Anneau de Sagesse, Bronze,7, Fer,1,,,,,,,,,,,,
Puissante Amulette de l'Ours, Bois de Noyer,4, Bronze,4,,,,,,,,,,,,
Puissante Amulette du Hibou, Cuivre,4, Bois de Châtaignier,4,,,,,,,,,,,,
Puissante Amulette du Loup, Bois de Frêne,4, Bronze,4,,,,,,,,,,,,
Potion de Copeaux de Bois Rares, Bois de Merisier,2, Bois d'Ebène,2, Bois de Tronknyde,1, Bois de Charme,1,,,,,,,,
Potion de Copeaux de Bois Solides, Bois d'If,2, Bois de Chêne,2, Bois d'Erable,2,,,,,,,,,,
Potion de Copeaux de Bois, Bois de Noyer,2, Bois de Châtaignier,2,,,,,,,,,,,,
Planche en Bambou, Bois de Bambou,20,,,,,,,,,,,,,,
Planche en Bambou Doré, Bois de Bambou Doré,20,,,,,,,,,,,,,,
Planche en Bambou, Bois de Bambou,20,,,,,,,,,,,,,,
Planche en Bambou Doré, Bois de Bambou Doré,20,,,,,,,,,,,,,,
Planche en Bambou Magique, Bois de Bambou Magique,20,,,,,,,,,,,,,,
Planche en Bambou Sacré, Bois de Bambou Sacré,20,,,,,,,,,,,,,,
Planche en Bambou Sombre, Bois de Bambou Sombre,20,,,,,,,,,,,,,,
Planche en Bois Ancestral, Bois Ancestral,20,,,,,,,,,,,,,,
Planche en Bois Envoûté, Bois Envoûté,20,,,,,,,,,,,,,,
Planche en Bois de Bambouto, Bois de Bambouto,20,,,,,,,,,,,,,,
Planche en Bois de Bambouto Sacré, Bois de Bambouto Sacré,20,,,,,,,,,,,,,,
Planche en Bois de Kaliptus, Bois de Kaliptus,20,,,,,,,,,,,,,,
Planche en Bois de Tronknyde, Bois de Tronknyde,20,,,,,,,,,,,,,,
Planche en Bombu, Bois de Bombu,20,,,,,,,,,,,,,,
Planche en Charme, Bois de Charme,20,,,,,,,,,,,,,,
Planche en Châtaignier, Bois de Châtaignier,20,,,,,,,,,,,,,,
Planche en Chêne, Bois de Chêne,20,,,,,,,,,,,,,,
Planche en Ebène, Bois d'Ebène,20,,,,,,,,,,,,,,
Planche en Erable, Bois d'Erable,20,,,,,,,,,,,,,,
Planche en Frêne, Bois de Frêne,20,,,,,,,,,,,,,,
Planche en If, Bois d'If,20,,,,,,,,,,,,,,
Planche en Merisier, Bois de Merisier,20,,,,,,,,,,,,,,
Planche en Noyer, Bois de Noyer,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Planche en Oliviolet, Bois d'Oliviolet,20,,,,,,,,,,,,,,
Planche en Orme, Bois d'Orme,20,,,,,,,,,,,,,,
Marteau Bleuronne, Bois de Bambou Sacré,15, Rutile,10, Topaze,10, Ambre Ancestrale,10, Ambre de Bambouto Sacré,9, Racine Magique de Bambouto Sacré,3, Ecorce magique de Bulbig,2, Os de Fantôme Tanukouï San,1
Marteau Hubohu, Bois de Bambou Sacré,10, Pyrute,6, Rutile,6, Aigue-Marine,4, Topaze,3, Agathe,3, Os de Fantôme Pandule,1, Bois Envoûté,1
Marteau Kahr, Tronc de Kokoko,200, Bois d'If,20, Bois d'Ebène,20, Bakélélite,12, Kobalite,10, Bois Ancestral,8, Ambre d'Abraknyde Sombre,6, Emeraude,4
Marteau Ksain, Bois de Bambou Sombre,19, Cale en bois du Tronknyde,12, Bois de Bambou Doré,7, Racine de Fourbasse,6, Rutile,6, Topaze,2, Agathe,2, Os de Fantôme Léopardo,1
Marteau Lahre, Bois de Bambou Sombre,20, Bois de Bambouto Sacré,18, Rutile,8, Ambre de Bambouto Sacré,7, Racine Magique de Bambouto,6, Agathe,5, Ecorce magique de Bulbig,2, Os de Fantôme Pandore,1
Marteau Ksain, Bois de Bambou Sombre,19, Cale en bois du Tronknyde,12, Bois de Bambou Doré,7, Racine de Fourbasse,6, Rutile,6, Topaze,2, Agathe,2, Os de Fantôme Léopardo,1
Marteau Lahre, Bois de Bambou Sombre,20, Bois de Bambouto Sacré,18, Rutile,8, Ambre de Bambouto Sacré,7, Racine Magique de Bambouto,6, Agathe,5, Ecorce magique de Bulbig,2, Os de Fantôme Pandore,1
Marteau Mawoque, Fragment de Pierre Polie,21, Bois de Kaliptus,15, Bois de Bambou Sombre,15, Ambre de Bambouto Sacré,10, Corne de Dragoeuf Guerrier,10, Os de Mama Koalak,8, Os de Fantôme Maho Firefoux,2, Méga Pierre du Craqueleur Légendaire,1
Marteau Minokers, Aile du Bitouf des plaines,90, Duvet du Kilibriss,75, Bandelette du Mominotor,18, Pyrute,10, Tresse du Poolay,9, Pistil du Tynril,4, Kaiser,1, Chaussette du Kimbo,1
Marteau Pinière, Racine de Bulbig,25, Bois de Bambou Sombre,10, Bois de Bambou Doré,6, Pyrute,4, Aigue-Marine,4, Méga Pierre du Craqueleur,3, Topaze,2, Os de Fantôme Pandikaze,1
Marteau R'Ticolis, Kobalite,20, Racine d'Abraknyde Sombre,12, Ecorce d'Abraknyde Sombre,12, Fragment de Pierre Pointue,10, Coeur de Craqueleur,10, Méga Pierre du Craqueleur,10, Cristal,8, Tranche Magique de Tronknyde,8
Marteau Ridhe, Bois d'Orme,20, Bakélélite,20, Racine d'Abraknyde Sombre,20, Ecorce d'Abraknyde Sombre,20, Rubis,5, Cristal,5, Bois Ancestral,2, Défense de Dragon Cochon,1
Marteau Xiko, Fragment de Pierre Polie,21, Bois de Kaliptus,15, Magnésite,12, Pierre du Craqueleur Légendaire,10, Ebonite,9, Topaze,4, Os de Fantôme Tanukouï San,2, Ecorce magique de Bulbambou,1
Marteau de la Gamine Zoth, Calice de Fécorce,35, Etoffe Zoth,25, Cristal,5, Rune Ra Age,3, Bâton du Kilibriss,3, Mouchoir de la Gamine Zoth,3, Cuisse de Bouftou Conservée ****,2, Ecorce du Tynril,1
Marteau du Dragoeuf, Défense du Sanglier,100, Os de Mama Koalak,5, Os de Fantôme Léopardo,5, Rutile,5, Fémur de Koalak Farouche,5, Cubitus de Momie Koalak,1, Corne de Dragoss Doré,1, Pierre du Koulosse,1
Masse du Corailleur Magistral, Graine de l'Abrakleur sombre,35, Carpelle de Brouture,25, Sacrum magistral,10, Bois de Charme,10, Bois de Bambou Sacré,10, Ecorce de Chiendent,3, Corail Magistral,3, Tresse du Poolay,3
Ougarteau, Bâton du Kilibriss,28, Trompe de la Tromperelle,11, Lamelle de Champbis,8, Ecorce du Tynril,2, Marteau de la Gamine Zoth,1, Bâton Carnivore,1, Epine d'Ougah,1, Fragment d'Ougalurette,1
Kaiser, Bois d'If,8, Bois de Merisier,8, Bois de Chêne,8, Or,4, Argent,1, Crâne du Dragon Cochon,1, Diamant,1,,
Kidorteau, Aile du Bitouf des plaines,24, Plume de fesse du Kido,18, Bois d'If,9, Bois de Kaliptus,7, Viande d'Oiseau Conservée **,5, Bec du Kido,4, Morceau de caleçon de Gourlo,1,,
Marteau M'Pouce, Bois de Bambou,20, Bois de Bambou Sombre,16, Magnésite,7, Kouartz,5, Topaze,4, Pyrute,4, Saphir,3,,
Marteau Mato, Fragment de cerveau poli,25, Sang du Vampire,20, Sang de Bouftou,6, Corail usé,5, Bec du Kido,3, Corail Magistral,1, Marteau Toh'Lo,1,,
Marteau Nairedeubrest, Fragment de Pierre Polie,20, Bois de Bambou Magique,10, Rutile,5, Kriptonite,4, Topaze,3, Kouartz,2, Agathe,2,,
Marteau Nitruhant, Fragment de Pierre Polie,12, Bois d'Oliviolet,12, Bois de Bombu,12, Pierre à Aiguiser,10, Kouartz,5, Saphir,3, Cristal,2,,
Marteau Ronto, Bois de Bambou,15, Bois de Bambou Sombre,10, Kouartz,4, Pyrute,4, Fragment de Pierre Pointue,4, Topaze,3, Aigue-Marine,1,,
Marteau Réhadaure, Fragment de Pierre Pointue,10, Bois d'Ebène,6, Bois de Tronknyde,5, Kobalite,3, Saphir,3, Rubis,3, Bois Envoûté,2,,
Marteau de la Terps, Bois d'Orme,15, Tranche Magique de Tronknyde,8, Rubis,4, Saphir,4, Magnésite,3, Kriptonite,3, Ambre d'Abraknyde Sombre,2,,
Marteau des Falistos, Bois de Tronknyde,15, Kobalite,5, Kriptonite,5, Méga Pierre du Craqueleur,4, Coeur de Craqueleur,4, Emeraude,4, Bois Envoûté,2,,
Marteau des Falistos, Bois de Tronknyde,15, Kobalite,5, Kriptonite,5, Méga Pierre du Craqueleur,4, Coeur de Craqueleur,4, Emeraude,4, Bois Envoûté,2,,
Marteau à Torts, Fragment de Pierre Pointue,10, Magnésite,5, Kouartz,5, Kobalite,5, Cristal,4, Saphir,4, Tranche Magique de Tronknyde,2,,
Masse du Corailleur, Coccyx du Corailleur,23, Bois de Bombu,13, Corail usé,4, Sacrum magistral,2, Coco du Bitouf des plaines,2, Touffe rousse du Flib,1, Bâton du Kilibriss,1,,
Grand Marteau Pospodrol, Poudre de Perlinpainpain,25, Bronze,13, Bois de Charme,6, Pierre de Granit,4, Ceinture de Sécurité,2, Anneau du Mental,1,,,,
Le Matronome, Bois de Charme,4, Bois d'Erable,4, Cuivre,3, Aluminite,1, Ebonite,1, Fragment de Pierre Polie,1,,,,
Marteau Pinambour, Bois de Merisier,5, Racine d'Abraknyde Sombre,2, Ecorce d'Abraknyde Sombre,2, Ebonite,1, Saphir,1, Kobalite,1,,,,
Marteau Polpoulette, Bois de Noyer,4, Bois de Bombu,4, Bois de Charme,4, Bakélélite,1, Kriptonite,1, Fragment de Pierre Polie,1,,,,
Marteau Pospodrol, Poudre de Perlinpainpain,20, Bronze,10, Bois de Charme,5, Pierre de Granit,3, Ceinture de Sécurité,2, Anneau du Mental,1,,,,
Marteau Re'Thu, Bois d'If,4, Bois de Charme,4, Aluminite,1, Magnésite,1, Kriptonite,1, Ebonite,1,,,,
Marteau Réfacteur, Ecorce d'Abraknyde,8, Bois d'If,5, Bois de Charme,5, Ambre d'Abraknyde,1, Bakélélite,1, Magnésite,1,,,,
Petit Marteau Pospodrol, Poudre de Perlinpainpain,15, Bronze,10, Bois de Charme,5, Pierre de Granit,2, Ceinture de Sécurité,2, Anneau du Mental,1,,,,
Puissant marteau Pospodrol, Poudre de Perlinpainpain,25, Bronze,15, Bois de Charme,7, Pierre de Granit,5, Ceinture de Sécurité,2, Anneau du Mental,1,,,,
Ragnarok, Bois de Merisier,12, Argent,10, Or,7, Cristal,5, Emeraude,3, Bois d'Ebène,1,,,,
Grande Masse Aj Taye, Bois de Frêne,10, Bois de Noyer,7, Amulette du Sram,7, Bois d'Ebène,6, Sang du Vampire,4,,,,,,
Le Twote en Carton, Bois de Noyer,3, Bois de Bombu,3, Magnésite,1, Pierre du Craqueleur,1, Aluminite,1,,,,,,
Marteau Tape Doigts, Bois de Merisier,5, Bauxite,5, Bois de Charme,5, Ebonite,1, Pierre du Craqueleur,1,,,,,,
Marteau Tau, Bois de Frêne,6, Bronze,5, Fer,5, Bois de Chêne,5, Bauxite,2,,,,,,
Marteau Toh'Lo, Bois d'If,4, Bois d'Orme,4, Méga Pierre du Craqueleur,1, Magnésite,1, Kouartz,1,,,,,,
Marteau du Boufcoul, Corne de Bouftou,5, Dent de Serpentin,2, Corne du Boufcoul,2, Marteau du Bouftou,1, Bois de Kaliptus,1,,,,,,
Masse Aj Taye, Bois de Frêne,10, Amulette du Sram,6, Bois de Noyer,6, Bois d'Ebène,5, Sang du Vampire,3,,,,,,
Petite Masse Aj Taye, Bois de Frêne,10, Amulette du Sram,6, Bois de Noyer,5, Bois d'Ebène,4, Sang du Vampire,2,,,,,,
Puissante Masse Aj Taye, Bois de Frêne,10, Bois d'Ebène,7, Bois de Noyer,7, Amulette du Sram,7, Sang du Vampire,5,,,,,,
Barabas, Etain,10, Bronze,5, Bois de Noyer,5, Manganèse,1,,,,,,,,
Grand Marteau Outar, Bois de Châtaignier,20, Or,5, Bâton Feuillu,3, Grande Ceinture Forcesque,2,,,,,,,,
Imposant Marteau Outar, Bois de Châtaignier,20, Or,6, Puissant Bâton Feuillu,3, Imposante Ceinture Forcesque,2,,,,,,,,
Le Marteau du Chafer, Os de Chafer,9, Manganèse,2, Bois de Chêne,1, Bois d'Erable,1,,,,,,,,
Longue Masse Tmosfer, Argent,7, Pierre du Craqueleur,4, Louffeur,3, Bois d'Erable,2,,,,,,,,
Marteau Outar, Bois de Châtaignier,20, Or,4, Puissant Bâton de Boisaille,3, Ceinture Forcesque,2,,,,,,,,
Marteau de l'Aurore, Bauxite,5, Bois de Chêne,2, Ambre,1, Bois d'Erable,1,,,,,,,,
Masse Tmosfer, Argent,6, Pierre du Craqueleur,4, Louffeur,2, Bois d'Erable,2,,,,,,,,
Petit marteau Outar, Bois de Châtaignier,20, Bâton de Boisaille,3, Or,3, Petite Ceinture Forcesque,2,,,,,,,,
Petite Masse Tmosfer, Argent,5, Pierre du Craqueleur,3, Louffeur,2, Bois d'Erable,1,,,,,,,,
Redoutable Masse Tmosfer, Argent,8, Pierre du Craqueleur,5, Louffeur,3, Bois d'Erable,3,,,,,,,,
Sargasse, Bois de Châtaignier,6, Bois d'Erable,5, Bauxite,4, Cuivre,2,,,,,,,,
Cerberus, Cuivre,8, Bois de Merisier,2, Bois de Chêne,1,,,,,,,,,,
Grand Marteau R'unique, Petit Anneau Magique,13, Etain,6, Bois de Noyer,6,,,,,,,,,,
Grand Marteau R'unique, Petit Anneau Magique,13, Etain,6, Bois de Noyer,6,,,,,,,,,,
