Item Name,Total Price,Current Market Price,Margin,Resource Type 1,Unit Price 1,Quantity 1,Resource Cost 1,Resource Type 2,Unit Price 2,Quantity 2,Resource Cost 2,Resource Type 3,Unit Price 3,Quantity 3,Resource Cost 3,Resource Type 4,Unit Price 4,Quantity 4,Resource Cost 4
La Samoulaille,868.84,N/A,N/A,Laine de Boufton Blanc,16.40,10,164.00,Poils de souris,22.00,10,220.00,Laine de Bouftou,6.49,10,64.90,Teinture Magique de Rougeur,419.94,1,419.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Larvasac,2602.91,2000.00,-23.16%,Peau de Larve Orange,12.46,17,211.82,Peau de Larve Bleue,31.94,15,479.10,Peau de Larve Verte,8.00,14,112.00,Petite Perle Dorée,1799.99,1,1799.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Le Oiram,4088.41,7500.00,83.45%,Cuir de Bouftou Royal,1986.50,1,1986.50,Laine de Bouftou Royal,1298.70,1,1298.70,Champignon Luidegît,800.00,1,800.00,Laine du Chef de Guerre Bouftou,3.21,1,3.21,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Le Troma,2248.82,3500.00,55.64%,Poils de souris,22.00,100,2200.00,Laine de Boufton Noir,2.97,6,17.82,Ficelle en Lin,9.00,2,18.00,Patte d'Arakne Magique,13.00,1,13.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac de l'Aventurier,991.93,4000.00,303.25%,Plume du Kwak de Vent,448.87,1,448.87,Poils de Barbe du Grand Pa Wabbit,74.69,1,74.69,Poils du Sanglier,38.39,1,38.39,Plume du Kwak de Terre,429.98,1,429.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Abracape,7754.00,17895.00,130.78%,Ecorce d'Abraknyde,6.43,10,64.30,Bourgeon d'Abraknyde,70.97,10,709.70,Abranneau,698.00,10,6980.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Bob du Paysan,819.36,119.00,-85.48%,Seigle,9.85,35,344.75,Graine de Pavot,30.89,15,463.35,Bave de Rose Démoniaque,5.63,2,11.26,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Abilité,1336.22,N/A,N/A,Laine de Bouftou,6.49,15,97.35,Teinture Magique Verdâtre,790.00,1,790.00,Plume du Kwak de Vent,448.87,1,448.87,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Bleutée,392.22,300.00,-23.51%,Laine de Boufton Blanc,16.40,18,295.20,Peau de Larve Bleue,31.94,3,95.82,Poudre de Perlinpainpain,1.20,1,1.20,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Ellinie,926.40,N/A,N/A,Ficelle en Lin,9.00,10,90.00,Plumes de Tofu,12.65,10,126.50,Teinture Magique Orange,709.90,1,709.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Sombre,1529.15,N/A,N/A,Laine de Boufton Noir,2.97,10,29.70,Patte d'Arakne,49.89,5,249.45,Teinture Magique Sombre,1250.00,1,1250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Sulcorpe,2200.97,N/A,N/A,Laine de Boufton Noir,2.97,1,2.97,Plume du Kwak de Glace,199.00,1,199.00,Teinture Magique Bleutée,1999.00,1,1999.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Ulais,809.37,400.00,-50.58%,Laine de Boufton Blanc,16.40,1,16.40,Teinture Magique Verdâtre,790.00,1,790.00,Laine de Boufton Noir,2.97,1,2.97,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape de Rougeur,536.88,888.00,65.40%,Pétale de Rose Démoniaque,66.59,6,399.54,Laine de Boufton Blanc,16.40,6,98.40,Laine de Bouftou,6.49,6,38.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Capouze des Champs,2435.19,750.00,-69.20%,Pétale de Rose Démoniaque,66.59,30,1997.70,Pétale de Tournesol Sauvage,42.95,10,429.50,Herbe Folle,7.99,1,7.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Coiffe Champêtre,2727.89,6499.00,138.24%,Pétale de Rose Démoniaque,66.59,40,2663.60,Bave de Rose Démoniaque,5.63,10,56.30,Herbe Folle,7.99,1,7.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Grande Cape Bleutée,555.36,N/A,N/A,Laine de Boufton Blanc,16.40,26,426.40,Peau de Larve Bleue,31.94,4,127.76,Poudre de Perlinpainpain,1.20,1,1.20,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Grande Cape Sombre,2042.90,N/A,N/A,Laine de Boufton Noir,2.97,15,44.55,Patte d'Arakne,49.89,15,748.35,Teinture Magique Sombre,1250.00,1,1250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Grande Cape de Rougeur,805.32,N/A,N/A,Laine de Bouftou,6.49,9,58.41,Pétale de Rose Démoniaque,66.59,9,599.31,Laine de Boufton Blanc,16.40,9,147.60,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Korko Klako,163.20,999.90,512.68%,Ficelle en Lin,9.00,10,90.00,Sac à Patates Clair,69.99,1,69.99,Laine du Chef de Guerre Bouftou,3.21,1,3.21,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petite Cape Bleutée,229.08,99.80,-56.43%,Laine de Boufton Blanc,16.40,10,164.00,Peau de Larve Bleue,31.94,2,63.88,Poudre de Perlinpainpain,1.20,1,1.20,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petite Cape de Rougeur,491.10,1000.00,103.62%,Pétale de Rose Démoniaque,66.59,6,399.54,Laine de Boufton Blanc,16.40,4,65.60,Laine de Bouftou,6.49,4,25.96,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac du Paysan,318.69,130.00,-59.21%,Seigle,9.85,20,197.00,Tige de Pissenlit Diabolique,10.48,10,104.80,Bave de Rose Démoniaque,5.63,3,16.89,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac du Petit Aventurier,1039.68,N/A,N/A,Poils du Sanglier,38.39,18,691.02,Laine de Boufton Blanc,16.40,18,295.20,Laine de Boufton Noir,2.97,18,53.46,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac du Petit Moskito,802.95,193.00,-75.96%,Poudre de Perlinpainpain,1.20,20,24.00,Ailes de Moskito,34.95,18,629.10,Sourcil de Moskito,9.99,15,149.85,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac du Récolteur,1384.05,5000.00,261.26%,Laine de Boufton Blanc,16.40,25,410.00,Laine de Boufton Noir,2.97,25,74.25,Poils de Black Tiwabbit,89.98,10,899.80,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Bandeau Komintot,257.38,N/A,N/A,Poils de souris,22.00,10,220.00,Peau de Larve Orange,12.46,3,37.38,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Bandeau Pandawushu,378.89,N/A,N/A,Peau de Kitsou Nakwa,4.96,2,9.92,Poils de Kitsou Nakwa,368.97,1,368.97,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Bandeau de Vitalité,4870.00,N/A,N/A,Anneau Vitalesque,399.00,12,4788.00,Laine de Boufton Blanc,16.40,5,82.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape Pandawushu,747.86,6749.00,802.44%,Peau de Kitsou Nakwa,4.96,2,9.92,Poils de Kitsou Nakwa,368.97,2,737.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape de l'Aventurier,300.00,62.00,-79.33%,Cape Bleutée,300.00,1,300.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Champ Champ,342.02,144.00,-57.90%,Graine de Pavot,30.89,8,247.12,Epine du Champ Champ,18.98,5,94.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Bleu,139.29,189.00,35.69%,Graine de Sésame,3.99,1,3.99,Plume de Piou Bleu,135.30,1,135.30,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Jaune,123.99,79.98,-35.49%,Graine de Sésame,3.99,1,3.99,Plume de Piou Jaune,120.00,1,120.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Rose,130.98,500.00,281.74%,Plume de Piou Rose,126.99,1,126.99,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Rouge,123.99,196.00,58.08%,Plume de Piou Rouge,120.00,1,120.00,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Vert,130.98,83.90,-35.94%,Plume de Piou Vert,126.99,1,126.99,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Piou Violet,133.85,70.00,-47.70%,Plume de Piou Violet,129.86,1,129.86,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Champcoiffe,119.92,25.00,-79.15%,Epine du Champ Champ,18.98,4,75.92,Champignon,22.00,2,44.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau de l'Aventurier,1645.00,330.00,-79.94%,Chapeau du Piou Rose,100.00,4,400.00,Casque,415.00,3,1245.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Bleu,139.29,80.00,-42.57%,Plume de Piou Bleu,135.30,1,135.30,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Jaune,123.99,59.99,-51.62%,Graine de Sésame,3.99,1,3.99,Plume de Piou Jaune,120.00,1,120.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Jaune,123.99,59.99,-51.62%,Graine de Sésame,3.99,1,3.99,Plume de Piou Jaune,120.00,1,120.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Rose,130.98,100.00,-23.65%,Plume de Piou Rose,126.99,1,126.99,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Rouge,123.99,192.00,54.85%,Plume de Piou Rouge,120.00,1,120.00,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Vert,130.98,80.00,-38.92%,Graine de Sésame,3.99,1,3.99,Plume de Piou Vert,126.99,1,126.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chapeau du Piou Violet,133.85,78.00,-41.73%,Plume de Piou Violet,129.86,1,129.86,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Grand Bandeau de Vitalité,5717.20,N/A,N/A,Anneau Vitalesque,399.00,14,5586.00,Laine de Boufton Blanc,16.40,8,131.20,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Araknacoiffe,530.84,199.00,-62.51%,Patte d'Arakne,49.89,10,498.90,Peau de Larve Bleue,31.94,1,31.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Lisseur,392.93,2400.00,510.80%,Poils de Barbe du Bwork Mage,2.94,1,2.94,Sang du Vampire,389.99,1,389.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Louffeur,581.94,2000.00,243.68%,Poils du Sanglier,38.39,5,191.95,Sang du Vampire,389.99,1,389.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petit Bandeau de Vitalité,4022.80,N/A,N/A,Anneau Vitalesque,399.00,10,3990.00,Laine de Boufton Blanc,16.40,2,32.80,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petit Sac en Laine de Boufton,193.70,N/A,N/A,Laine de Boufton Noir,2.97,10,29.70,Laine de Boufton Blanc,16.40,10,164.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petite Cape Sombre,1264.85,N/A,N/A,Laine de Boufton Noir,2.97,5,14.85,Teinture Magique Sombre,1250.00,1,1250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Petite Cape Sombre,1264.85,N/A,N/A,Laine de Boufton Noir,2.97,5,14.85,Teinture Magique Sombre,1250.00,1,1250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Sac du Petit Récolteur,391.25,650.00,66.13%,Laine de Boufton Blanc,16.40,20,328.00,Plumes de Tofu,12.65,5,63.25,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Incroyable potion de soin de masse,474.29,570.00,20.18%,Museau de Kolérat,33.19,1,33.19,Poil d'Ouginak,19.91,1,19.91,Moustache de Kolérat,117.70,1,117.70,Poils de Soryo Firefoux,5.51,1,5.51,Oreille de Kolérat,6.20,1,6.20,Grande potion de soin de masse,139.89,1,139.89,Ongle de Kanigrou,11.89,1,11.89,Patte de Scorbute,140.00,1,140.00
Potion d'Amélioration d'Atouin,30248.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration d'Ecureuil Chenapan,30298.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50,Hormone d'Ecureuil Chenapan,50.00,1,50.00
Potion d'Amélioration d'El Palador,30297.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Poudre de Créatoune,2200.00,1,2200.00,Hormone de El Palador,49.00,1,49.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration d'Estok,30288.15,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Hormone d'Estok,39.90,1,39.90,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Bilby,30998.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Bilby,750.00,1,750.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Bouloute du Parrain,30278.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Bouloute du Parrain,30.00,1,30.00
Potion d'Amélioration de Bwak,32940.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Bwak,2692.00,1,2692.00
Potion d'Amélioration de Bworky,30648.14,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Hormone de Bworky,399.89,1,399.89,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Bébé Pandawa,32248.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Bébé Pandawa,2000.00,1,2000.00
Potion d'Amélioration de Chacha,30252.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Chacha,4.00,1,4.00
Potion d'Amélioration de Chacha Angora,31146.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Chacha Angora,898.00,1,898.00
Potion d'Amélioration de Chacha Tigré,30271.35,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Hormone de Chacha Tigré,23.10,1,23.10,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Chauffe-Souris,30278.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Hormone de Chauffe-Souris,30.00,1,30.00,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Chenapandi,30493.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Hormone de Chenapandi,245.00,1,245.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Crocodaille,30290.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Crocodaille,42.00,1,42.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Croum Aqueux,30368.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Croum Aqueux,120.00,1,120.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Croum Igné,30268.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00,Hormone de Croum Igné,20.00,1,20.00
Potion d'Amélioration de Croum Volatile,30262.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Hormone de Croum Volatile,14.00,1,14.00,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Croum Végétal,30308.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50,Hormone de Croum Végétal,60.00,1,60.00
Potion d'Amélioration de Dragoune Dorée,30698.15,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Hormone de Dragoune Dorée,449.90,1,449.90,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Dragoune Noire,30546.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Hormone de Dragoune Noire,298.00,1,298.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Flibalak,30328.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Hormone de Flibalak,80.00,1,80.00,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Fëanor,30288.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Hormone de Fëanor,40.00,1,40.00,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Gelutin,30269.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Nacre,6499.50,1,6499.50,Hormone de Gelutin,21.00,1,21.00,Poudre de Créatoune,2200.00,1,2200.00
Potion d'Amélioration de Glouton,30448.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Hormone de Glouton,200.00,1,200.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Karne,30316.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50,Hormone de Karne,68.00,1,68.00
Potion d'Amélioration de Koalak Sanguin,30696.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Hormone de Koalak Sanguin,448.00,1,448.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Kometh,30248.25,N/A,N/A,Sardine à l'huile ***,49.68,100,4968.00,Boulettes d'Insecte **,53.56,100,5356.00,Pain Tahde,129.99,25,3249.75,Planche en Bambou,1250.00,5,6250.00,Kouartz,345.00,5,1725.00,Poudre de Créatoune,2200.00,1,2200.00,Nacre,6499.50,1,6499.50
Potion d'Amélioration de Kouin-Kouin,30248.25,N/A,N/A,Boulettes d'Insecte **,53.56,100,5356.00,Sardine à l'huile ***,49.68,100,4968.00,Pain Tahde,129.99,25,3249.75,Kouartz,345.00,5,1725.00,Planche en Bambou,1250.00,5,6250.00,Nacre,6499.50,1,6499.50,Poudre de Créatoune,2200.00,1,2200.00
